0,0,0,0,0,WY,0,0,0,Y,Y,WY,0,0,0,R,R,WY,0,Y,R,R,R,WY,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,Y,Y,WY,0,Y,R,R,R,WY,0,0,0,R,R,WY,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,Y,Y,WY,0,Y,R,R,R,WY,0,0,0,R,R,WY,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,Y,Y,WY,0,Y,R,R,R,WY,0,0,0,R,R,WY,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,R,Y,Y,WY,0,Y,R,R,R,WY,0,Y,R,R,R,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,Y,Y,Y,R,WY,0,0,R,R,R,WY,0,0,R,R,R,WY,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,0,WY,0,0,0,0,0,R,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,WY,0,R,R,Y,R,WY,R,Y,R,Y,R,WY,0,0,0,0,0,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,WR,R,0,0,0,0,WR,Y,0,0,0,Y,WR,Y,0,0,0,Y,WR,Y,0,0,0,0,Y,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,0,WY,0,0,0,0,0,WY,
0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,WY,0,0,0,R,R,WY,0,0,0,0,R,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,WY,0,0,R,R,R,WY,0,0,0,0,0,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,R,Y,0,R,R,Y,R,R,0,0,WY,WY,WY,WY,0,0,0,0,0,Y,0,0,0,0,0,R,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,WY,0,R,Y,Y,R,WY,0,R,R,Y,R,WY,0,0,0,0,R,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,0,0,WY,0,0,0,R,R,WY,0,0,0,Y,R,WY,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,Y,R,WY,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,Y,R,WY,0,0,0,0,R,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,WY,Y,R,R,Y,Y,WY,R,Y,R,R,R,WY,R,Y,0,0,0,WY,Y,R,0,0,0,0,0,R,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,0,WY,0,0,0,0,0,WY,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,R,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,R,R,Y,R,WY,0,0,0,0,0,WY,R,Y,R,Y,R,WY,0,0,0,0,0,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,WY,0,R,R,Y,R,WY,0,0,R,Y,R,WY,0,0,0,0,0,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,R,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,R,Y,R,WY,0,0,0,0,0,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,R,0,0,0,0,0,WY,0,0,0,0,0,WY,0,R,R,Y,R,WY,0,0,0,0,0,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Y,R,Y,0,WY,WY,WY,WY,R,0,0,0,0,R,R,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,R,Y,Y,WY,0,0,Y,R,R,WY,0,R,R,Y,R,WY,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,
0,0,0,0,0,Y,0,0,0,WY,R,R,0,0,0,WY,R,Y,0,Y,R,WY,R,Y,0,R,R,WY,Y,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,R,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,R,Y,R,WY,0,0,0,0,0,WY,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,WY,0,0,0,0,WY,Y,R,R,R,WY,Y,R,0,Y,WY,Y,R,Y,0,0,0,0,0,R,0,0,0,0,R,R,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,R,0,WY,WY,WY,WY,R,0,0,R,Y,R,Y,0,0,0,0,R,R,0,0,0,0,0,Y,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,R,R,Y,WY,R,0,0,0,0,WY,Y,0,0,0,0,WY,R,0,0,0,0,WY,R,0,0,0,0,0,0,
0,Y,R,WY,R,Y,0,0,0,WY,R,R,R,Y,R,WY,Y,R,0,Y,R,WY,R,Y,0,0,0,0,0,R,0,R,Y,R,Y,Y,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,R,0,0,WY,WY,WY,WY,0,0,0,R,R,R,0,0,0,0,0,R,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,WY,R,0,0,R,Y,WY,R,0,0,0,R,WY,Y,0,0,0,0,WY,R,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,0,0,WY,0,0,0,0,R,WY,0,0,0,0,0,R,
0,0,0,0,0,R,0,0,0,WY,R,Y,0,0,0,WY,Y,R,0,Y,R,WY,R,Y,0,0,0,WY,R,R,0,0,0,0,Y,Y,0,0,0,0,R,R,
0,0,0,0,0,R,0,0,0,WY,R,Y,0,0,0,WY,Y,R,0,0,Y,WY,R,Y,0,0,0,WY,R,R,0,0,0,R,R,Y,0,0,0,0,Y,R,
0,0,0,0,0,0,0,0,0,Y,R,WY,0,0,0,0,WY,R,0,Y,R,WY,R,Y,0,0,WY,R,R,R,0,0,0,0,0,Y,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,R,R,Y,0,WY,WY,WY,WY,R,0,R,R,Y,R,Y,0,0,0,0,0,R,0,0,0,0,0,Y,0,0,0,0,0,0,
